Country,Year,Area,Value,Population,GDP
France,2015,Total,120731.0,66548272.0,36930.55
France,2014,Total,120568.0,66312067.0,43359.43
France,2013,Total,121849.0,65997932.0,42913.62
France,2012,Total,125217.0,65657659.0,41146.34
France,2011,Total,129802.0,65340830.0,44078.85
France,2010,Total,130810.0,65026211.0,40926.15
France,2009,Total,127578.0,64706436.0,41899.19
France,2008,Total,129379.0,64375116.0,45735.73
France,2007,Total,131316.0,64016890.0,41912.16
France,2006,Total,135910.0,63622342.0,36824.7
France,2005,Total,152020.0,63180854.0,35117.06
France,2004,Total,131335.0,62707588.0,34055.42
France,2003,Total,125175.0,62249855.0,29808.62
France,2002,Total,115861.0,61812142.0,24349.12
France,2001,Total,112631.0,61364377.0,22565.59
France,2000,Total,114005.0,60918661.0,22467.83
France,1999,Total,116813.0,60501986.0,24754.11
France,1998,Total,116515.0,60190684.0,25053.24
France,1997,Total,116158.0,59968066.0,24326.98
France,1996,Total,117382.0,59754504.0,27000.75
France,1995,Total,119189.0,59541294.0,27029.1
France,1994,Total,115658.0,59324863.0,23624.31
France,1993,Total,110759.0,59103094.0,22500.5
France,1992,Total,107994.0,58846584.0,23927.9
France,1991,Total,108086.0,58554242.0,21765.86
France,1990,Total,105813.0,58261012.0,21864.85
France,1989,Total,105295.0,57943062.0,17746.74
France,1988,Total,106096.0,57598186.0,17726.93
France,1987,Total,106527.0,57266167.0,16340.25
France,1986,Total,108380.0,56956002.0,13566.97
France,1985,Total,107505.0,56665619.0,9778.17
France,1984,Total,104012.0,56383085.0,9430.3
France,1983,Total,98730.0,56108330.0,9999.33
France,1982,Total,93892.0,55806789.0,10501.5
France,1981,Total,83999.0,55603353.0,11116.85
France,1980,Total,81143.0,55274184.0,12738.82
France,1979,Total,78648.0,54979851.0,11213.34
France,1978,Total,74416.0,54734030.0,9299.51
France,1977,Total,71319.0,54486467.0,7566.78
France,1976,Total,60490.0,54232383.0,6899.13
France,1975,Total,61183.0,54002853.0,6717.74
France,1974,Total,55612.0,53746571.0,5345.74
France,1973,Total,50919.0,53392161.0,4984.04
France,1972,Total,48354.0,52962356.0,3865.75
France,1971,Total,47714.0,52499553.0,3180.49
France,1970,Total,40000.0,52007169.0,2870.05
France,1969,Total,38100.0,51536014.0,
France,1968,Total,36603.0,51112980.0,
France,1967,Total,37194.0,50722791.0,
France,1966,Total,36500.0,50311637.0,
France,1965,Total,34877.0,49877725.0,
France,1964,Total,33250.0,49401492.0,
France,1963,Total,30288.0,48877567.0,
France,1962,Total,30570.0,48389516.0,
France,1961,Total,30809.0,47905982.0,
France,1960,Total,30182.0,47412964.0,
France,1959,Total,29924.0,,
France,1958,Total,31300.0,,
France,1957,Total,30673.0,,
France,1956,Total,31254.0,,
France,1955,Total,31268.0,,
France,1954,Total,30218.0,,
France,1953,Total,30996.0,,
France,1949,Total,39502.0,,
France,1948,Total,47015.0,,
Georgia,2022,Total,14098.0,3712502.0,6571.27
Georgia,2022,Urban,9330.0,3712502.0,6571.27
Georgia,2022,Rural,4768.0,3712502.0,6571.27
Georgia,2021,Total,10654.0,3708610.0,4956.27
Georgia,2020,Total,7643.0,3722716.0,4207.85
Georgia,2019,Total,11205.0,3720161.0,4634.81
Georgia,2018,Total,10288.0,3726549.0,4665.45
Georgia,2017,Total,10222.0,3728004.0,4306.23
Georgia,2016,Total,9539.0,3727505.0,4015.16
Georgia,2016,Urban,6565.0,3727505.0,4015.16
Georgia,2016,Rural,2974.0,3727505.0,4015.16
Georgia,2015,Total,9112.0,3725276.0,3965.3
Georgia,2015,Urban,6320.0,3725276.0,3965.3
Georgia,2015,Rural,2792.0,3725276.0,3965.3
Georgia,2014,Total,9119.0,3719414.0,4670.45
Georgia,2014,Urban,6253.0,3719414.0,4670.45
Georgia,2014,Rural,2866.0,3719414.0,4670.45
Georgia,2013,Total,8089.0,3717668.0,4540.39
Georgia,2013,Urban,5693.0,3717668.0,4540.39
Georgia,2013,Rural,2396.0,3717668.0,4540.39
Georgia,2012,Total,7136.0,3728874.0,4334.2
Georgia,2012,Urban,5158.0,3728874.0,4334.2
Georgia,2012,Rural,1978.0,3728874.0,4334.2
Georgia,2011,Total,5850.0,3756441.0,3953.12
Georgia,2011,Urban,4384.0,3756441.0,3953.12
Georgia,2011,Rural,1466.0,3756441.0,3953.12
Georgia,2010,Total,4726.0,3786695.0,3190.97
Georgia,2010,Urban,3636.0,3786695.0,3190.97
Georgia,2010,Rural,1090.0,3786695.0,3190.97
Georgia,2009,Total,4030.0,3814419.0,2937.99
Georgia,2009,Urban,3249.0,3814419.0,2937.99
Georgia,2009,Rural,781.0,3814419.0,2937.99
Georgia,2008,Total,3189.0,3848449.0,3469.39
Georgia,2008,Urban,2665.0,3848449.0,3469.39
Georgia,2008,Rural,524.0,3848449.0,3469.39
Georgia,2007,Total,2325.0,3860158.0,2739.48
Georgia,2007,Urban,2239.0,3860158.0,2739.48
Georgia,2007,Rural,86.0,3860158.0,2739.48
Georgia,2006,Total,2060.0,3880347.0,2071.2
Georgia,2006,Urban,1987.0,3880347.0,2071.2
Georgia,2006,Rural,73.0,3880347.0,2071.2
Georgia,2005,Total,1928.0,3902469.0,1702.56
Georgia,2005,Urban,1906.0,3902469.0,1702.56
Georgia,2005,Rural,22.0,3902469.0,1702.56
Georgia,2004,Total,1793.0,3927340.0,1351.81
Georgia,2004,Urban,1787.0,3927340.0,1351.81
Georgia,2004,Rural,6.0,3927340.0,1351.81
Georgia,2003,Total,1825.0,3951736.0,1045.05
Georgia,2003,Urban,1802.0,3951736.0,1045.05
Georgia,2003,Rural,23.0,3951736.0,1045.05
Georgia,2002,Total,1836.0,3978515.0,879.63
Georgia,2002,Urban,1793.0,3978515.0,879.63
Georgia,2002,Rural,43.0,3978515.0,879.63
Georgia,2001,Total,1987.0,4014373.0,817.18
Georgia,2001,Urban,1964.0,4014373.0,817.18
Georgia,2001,Rural,23.0,4014373.0,817.18
Georgia,2000,Total,1854.0,4077131.0,754.23
Georgia,2000,Urban,1820.0,4077131.0,754.23
Georgia,2000,Rural,34.0,4077131.0,754.23
Georgia,1999,Total,1622.0,4157192.0,670.28
Georgia,1999,Urban,1597.0,4157192.0,670.28
Georgia,1999,Rural,25.0,4157192.0,670.28
Georgia,1998,Total,1758.0,4243607.0,841.3
Georgia,1998,Urban,1723.0,4243607.0,841.3
Georgia,1998,Rural,35.0,4243607.0,841.3
Georgia,1997,Total,2267.0,4349913.0,795.9
Georgia,1997,Urban,2207.0,4349913.0,795.9
Georgia,1997,Rural,60.0,4349913.0,795.9
Georgia,1996,Total,2269.0,4491699.0,676.85
Georgia,1996,Urban,2215.0,4491699.0,676.85
Georgia,1996,Rural,54.0,4491699.0,676.85
Georgia,1995,Total,2685.0,4657722.0,583.01
Georgia,1995,Urban,2616.0,4657722.0,583.01
Georgia,1995,Rural,69.0,4657722.0,583.01
Georgia,1994,Total,3089.0,4836076.0,543.3
Georgia,1994,Urban,3009.0,4836076.0,543.3
Georgia,1994,Rural,80.0,4836076.0,543.3
Georgia,1993,Total,3211.0,4911100.0,578.55
Georgia,1992,Total,4890.0,4873500.0,782.21
Georgia,1992,Urban,4313.0,4873500.0,782.21
Georgia,1992,Rural,577.0,4873500.0,782.21
Georgia,1989,Total,7358.0,4803300.0,
Georgia,1988,Total,7082.0,4790700.0,
Georgia,1987,Total,6766.0,4743500.0,
Georgia,1986,Total,6667.0,4704500.0,
Georgia,1985,Total,6514.0,4662900.0,
Georgia,1984,Total,7117.0,4622200.0,
Georgia,1983,Total,7315.0,4582900.0,
Georgia,1982,Total,7114.0,4542800.0,
Georgia,1981,Total,7023.0,4504500.0,
Georgia,1980,Total,6788.0,4467700.0,
Georgia,1979,Total,6592.0,4430200.0,
Germany,2023,Total,129008.0,83280000.0,
Germany,2022,Total,137353.0,83797985.0,48901.66
Germany,2021,Total,142751.0,83196078.0,51295.75
Germany,2020,Total,143801.0,83160871.0,46655.16
Germany,2019,Total,149010.0,83092962.0,46774.08
Germany,2018,Total,148066.0,82905782.0,47944.53
Germany,2017,Total,153501.0,82657002.0,44670.22
Germany,2016,Total,162397.0,82348669.0,42116.34
Germany,2015,Total,163335.0,81686611.0,40893.19
Germany,2014,Total,166199.0,80982500.0,47446.57
Germany,2013,Total,169833.0,80645605.0,45699.27
Germany,2012,Total,179147.0,80425823.0,43256.12
Germany,2011,Total,187640.0,80274983.0,45986.9
Germany,2010,Total,187027.0,81776930.0,41762.68
Germany,2009,Total,185817.0,81902307.0,41810.99
Germany,2008,Total,191948.0,82110097.0,45928.12
Germany,2007,Total,187072.0,82266372.0,42139.59
Germany,2006,Total,190928.0,82376451.0,36857.89
Germany,2005,Total,201693.0,82469422.0,35040.71
Germany,2004,Total,213691.0,82516260.0,34569.03
Germany,2003,Total,213975.0,82534176.0,30683.84
Germany,2002,Total,204214.0,82488495.0,25400.68
Germany,2001,Total,197498.0,82349925.0,23849.6
Germany,2000,Total,194408.0,82211508.0,23827.15
Germany,1999,Total,190590.0,82100243.0,26903.16
Germany,1998,Total,192416.0,82047195.0,27463.95
Germany,1997,Total,187802.0,82034771.0,27162.01
Germany,1996,Total,175550.0,81914831.0,30716.93
Germany,1995,Total,169425.0,81678051.0,31872.72
Germany,1994,Total,166052.0,81438348.0,27262.11
Germany,1993,Total,156425.0,81156363.0,25706.36
Germany,1992,Total,135010.0,80624598.0,26577.9
Germany,1991,Total,136317.0,80013896.0,23419.5
Greece,2017,Total,19190.0,10754679.0,18690.62
Greece,2016,Total,11013.0,10775971.0,17955.5
Greece,2015,Total,15600.0,10820883.0,18100.43
Greece,2014,Total,14427.0,10892413.0,21646.47
Greece,2013,Total,16717.0,10965211.0,21882.79
Greece,2012,Total,14880.0,11045011.0,22076.91
Greece,2011,Total,12705.0,11104899.0,25682.21
Greece,2010,Total,13275.0,11121341.0,26902.41
Greece,2009,Total,13607.0,11107017.0,29847.63
Greece,2008,Total,13163.0,11077841.0,32010.66
Greece,2007,Total,12994.0,11048473.0,28714.04
Greece,2006,Total,13218.0,11020362.0,24608.45
Greece,2005,Total,13494.0,10987314.0,22295.23
Greece,2004,Total,12307.0,10955141.0,21640.1
Greece,2003,Total,12033.0,10928070.0,18173.49
Greece,2002,Total,11080.0,10902022.0,13863.5
Greece,2001,Total,11184.0,10862132.0,12300.21
Greece,2000,Total,11119.0,10805808.0,11933.13
Greece,1999,Total,9629.0,10761698.0,13567.05
Greece,1998,Total,7814.0,10720509.0,13202.63
Greece,1997,Total,9422.0,10661259.0,13162.87
Greece,1996,Total,9360.0,10608800.0,13500.62
Greece,1995,Total,10995.0,10562153.0,12759.8
Greece,1994,Total,7675.0,10512922.0,10951.69
Greece,1993,Total,7200.0,10460415.0,10300.84
Greece,1992,Total,6154.0,10399061.0,11091.34
Greece,1991,Total,6351.0,10319927.0,10118.19
Greece,1990,Total,6037.0,10196792.0,9502.09
Greece,1986,Total,8650.0,9967213.0,5673.82
Greece,1985,Total,7568.0,9934300.0,4859.31
Greece,1984,Total,8672.0,9895801.0,4930.15
Greece,1983,Total,5907.0,9846627.0,5128.58
Greece,1982,Total,5558.0,9789513.0,5730.49
Greece,1981,Total,6349.0,9729350.0,5557.3
Greece,1980,Total,6684.0,9642505.0,6107.63
Greece,1979,Total,4716.0,9548258.0,5925.87
Greece,1978,Total,4322.0,9429959.0,4871.59
Greece,1977,Total,4517.0,9308479.0,4026.72
Greece,1976,Total,3768.0,9188150.0,3505.13
Greece,1975,Total,3726.0,9046541.0,3240.92
Greece,1974,Total,3631.0,8962022.0,2902.64
Greece,1973,Total,4075.0,8929086.0,2577.46
Greece,1972,Total,3395.0,8888628.0,1958.7
Greece,1971,Total,3675.0,8831036.0,1700.65
Greece,1970,Total,3492.0,8792806.0,1537.03
Greece,1969,Total,3152.0,8772764.0,
Greece,1968,Total,3221.0,8740765.0,
Greece,1967,Total,3290.0,8684088.0,
Greece,1966,Total,3366.0,8613651.0,
Greece,1965,Total,3505.0,8550333.0,
Greece,1964,Total,3279.0,8510429.0,
Greece,1963,Total,3101.0,8479625.0,
Greece,1962,Total,3084.0,8448233.0,
Greece,1961,Total,2804.0,8398050.0,
Greece,1960,Total,2463.0,8331725.0,
Greece,1959,Total,2281.0,,
Greece,1958,Total,2629.0,,
Hungary,2023,Total,16791.0,9592186.0,
Hungary,2022,Total,17695.0,9644377.0,17791.91
Hungary,2022,Urban,12878.0,9644377.0,17791.91
Hungary,2022,Rural,4499.0,9644377.0,17791.91
Hungary,2021,Total,18092.0,9709891.0,18753.25
Hungary,2021,Urban,13247.0,9709891.0,18753.25
Hungary,2021,Rural,4506.0,9709891.0,18753.25
Hungary,2020,Total,14979.0,9750149.0,16124.91
Hungary,2020,Urban,11166.0,9750149.0,16124.91
Hungary,2020,Rural,3585.0,9750149.0,16124.91
Hungary,2019,Total,17600.0,9771141.0,16785.09
Hungary,2019,Urban,13068.0,9771141.0,16785.09
Hungary,2019,Rural,4274.0,9771141.0,16785.09
Hungary,2018,Total,16952.0,9775564.0,16423.87
Hungary,2018,Urban,12592.0,9775564.0,16423.87
Hungary,2018,Rural,4094.0,9775564.0,16423.87
Hungary,2017,Total,18495.0,9787966.0,14619.78
Hungary,2017,Urban,13737.0,9787966.0,14619.78
Hungary,2017,Rural,4426.0,9787966.0,14619.78
Hungary,2016,Total,19552.0,9814023.0,13103.26
Hungary,2016,Urban,14741.0,9814023.0,13103.26
Hungary,2016,Rural,4540.0,9814023.0,13103.26
Hungary,2015,Total,20315.0,9843028.0,12715.47
Hungary,2015,Urban,15168.0,9843028.0,12715.47
Hungary,2015,Rural,4893.0,9843028.0,12715.47
Hungary,2014,Total,19576.0,9866468.0,14292.18
Hungary,2014,Urban,14801.0,9866468.0,14292.18
Hungary,2014,Rural,4536.0,9866468.0,14292.18
Hungary,2013,Total,20209.0,9893082.0,13712.91
Hungary,2013,Urban,15044.0,9893082.0,13712.91
Hungary,2013,Rural,4928.0,9893082.0,13712.91
Hungary,2012,Total,21830.0,9920362.0,12982.53
Hungary,2012,Urban,16164.0,9920362.0,12982.53
Hungary,2012,Rural,5457.0,9920362.0,12982.53
Hungary,2011,Total,23335.0,9971727.0,14260.9
Hungary,2011,Urban,17132.0,9971727.0,14260.9
Hungary,2011,Rural,5998.0,9971727.0,14260.9
Hungary,2010,Total,23873.0,10000023.0,13234.97
Hungary,2010,Urban,17643.0,10000023.0,13234.97
Hungary,2010,Rural,6043.0,10000023.0,13234.97
Hungary,2009,Total,23820.0,10022650.0,13095.69
Hungary,2009,Urban,17441.0,10022650.0,13095.69
Hungary,2009,Rural,6216.0,10022650.0,13095.69
Hungary,2008,Total,25155.0,10038188.0,15795.42
Hungary,2008,Urban,18294.0,10038188.0,15795.42
Hungary,2008,Rural,6689.0,10038188.0,15795.42
Hungary,2007,Total,25160.0,10055780.0,13961.19
Hungary,2007,Urban,18281.0,10055780.0,13961.19
Hungary,2007,Rural,6756.0,10055780.0,13961.19
Hungary,2006,Total,24869.0,10071370.0,11505.91
Hungary,2006,Urban,17911.0,10071370.0,11505.91
Hungary,2006,Rural,6730.0,10071370.0,11505.91
Hungary,2005,Total,24804.0,10087065.0,11238.48
Hungary,2005,Urban,17692.0,10087065.0,11238.48
Hungary,2005,Rural,6865.0,10087065.0,11238.48
Hungary,2004,Total,24638.0,10107146.0,10314.61
Hungary,2004,Urban,17571.0,10107146.0,10314.61
Hungary,2004,Rural,6851.0,10107146.0,10314.61
Hungary,2003,Total,25046.0,10129552.0,8428.99
Hungary,2003,Urban,18139.0,10129552.0,8428.99
Hungary,2003,Rural,6772.0,10129552.0,8428.99
Hungary,2002,Total,25506.0,10158608.0,6661.42
Hungary,2002,Urban,18538.0,10158608.0,6661.42
Hungary,2002,Rural,6800.0,10158608.0,6661.42
Hungary,2001,Total,24391.0,10187576.0,5280.97
Hungary,2001,Urban,17559.0,10187576.0,5280.97
Hungary,2001,Rural,6656.0,10187576.0,5280.97
Hungary,2000,Total,23987.0,10210971.0,4628.32
Hungary,2000,Urban,17276.0,10210971.0,4628.32
Hungary,2000,Rural,6572.0,10210971.0,4628.32
Hungary,1999,Total,25605.0,10237530.0,4796.89
Hungary,1999,Urban,18467.0,10237530.0,4796.89
Hungary,1999,Rural,7001.0,10237530.0,4796.89
Hungary,1998,Total,25763.0,10266570.0,4746.8
Hungary,1998,Urban,18655.0,10266570.0,4746.8
Hungary,1998,Rural,6961.0,10266570.0,4746.8
Hungary,1997,Total,24981.0,10290486.0,4598.09
Hungary,1997,Urban,18115.0,10290486.0,4598.09
Hungary,1997,Rural,6763.0,10290486.0,4598.09
Hungary,1996,Total,22560.0,10311238.0,4526.34
Hungary,1996,Urban,16515.0,10311238.0,4526.34
Hungary,1996,Rural,5926.0,10311238.0,4526.34
Hungary,1995,Total,24857.0,10328965.0,4496.75
Hungary,1995,Urban,18226.0,10328965.0,4496.75
Hungary,1995,Rural,6497.0,10328965.0,4496.75
Hungary,1994,Total,23402.0,10343355.0,4172.21
Hungary,1994,Urban,17247.0,10343355.0,4172.21
Hungary,1994,Rural,6031.0,10343355.0,4172.21
Hungary,1993,Total,22329.0,10357523.0,3874.07
Hungary,1993,Urban,16532.0,10357523.0,3874.07
Hungary,1993,Rural,5681.0,10357523.0,3874.07
Hungary,1992,Total,21586.0,10369341.0,3734.84
Hungary,1992,Urban,16078.0,10369341.0,3734.84
Hungary,1992,Rural,5416.0,10369341.0,3734.84
Hungary,1991,Total,24420.0,10373400.0,3349.81
Hungary,1991,Urban,18194.0,10373400.0,3349.81
Hungary,1991,Rural,6067.0,10373400.0,3349.81
Hungary,1990,Total,24863.0,10373988.0,3584.5
Hungary,1990,Urban,18194.0,10373988.0,3584.5
Hungary,1990,Rural,6489.0,10373988.0,3584.5
Hungary,1989,Total,24935.0,10481719.0,3134.33
Hungary,1989,Urban,18256.0,10481719.0,3134.33
Hungary,1989,Rural,6553.0,10481719.0,3134.33
Hungary,1988,Total,23853.0,10596487.0,3080.9
Hungary,1988,Urban,16861.0,10596487.0,3080.9
Hungary,1988,Rural,6862.0,10596487.0,3080.9
Hungary,1987,Total,29846.0,10612741.0,2867.45
Hungary,1987,Urban,21195.0,10612741.0,2867.45
Hungary,1987,Rural,8536.0,10612741.0,2867.45
Hungary,1986,Total,29545.0,10630564.0,2599.94
Hungary,1986,Urban,21043.0,10630564.0,2599.94
Hungary,1986,Rural,8372.0,10630564.0,2599.94
Hungary,1985,Total,29302.0,10648713.0,2249.21
Hungary,1985,Urban,20525.0,10648713.0,2249.21
Hungary,1985,Rural,8645.0,10648713.0,2249.21
Hungary,1984,Total,28696.0,10668095.0,2213.14
Hungary,1984,Urban,19958.0,10668095.0,2213.14
Hungary,1984,Rural,8629.0,10668095.0,2213.14
Hungary,1983,Total,29336.0,10689463.0,2274.06
Hungary,1983,Urban,19671.0,10689463.0,2274.06
Hungary,1983,Rural,9490.0,10689463.0,2274.06
Hungary,1982,Total,28586.0,10705535.0,2497.59
Hungary,1982,Urban,19099.0,10705535.0,2497.59
Hungary,1982,Rural,9326.0,10705535.0,2497.59
Hungary,1981,Total,27421.0,10711848.0,2446.74
Hungary,1981,Urban,18308.0,10711848.0,2446.74
Hungary,1981,Rural,8940.0,10711848.0,2446.74
Hungary,1980,Total,27790.0,10711122.0,2381.9
Hungary,1980,Urban,18334.0,10711122.0,2381.9
Hungary,1980,Rural,9252.0,10711122.0,2381.9
Hungary,1979,Total,27591.0,10704152.0,2062.08
Hungary,1979,Urban,18185.0,10704152.0,2062.08
Hungary,1979,Rural,9152.0,10704152.0,2062.08
Hungary,1978,Total,28400.0,10684822.0,1790.64
Hungary,1978,Urban,18367.0,10684822.0,1790.64
Hungary,1978,Rural,9682.0,10684822.0,1790.64
Hungary,1977,Total,27159.0,10648031.0,1537.01
Hungary,1977,Urban,17630.0,10648031.0,1537.01
Hungary,1977,Rural,9150.0,10648031.0,1537.01
Hungary,1976,Total,27070.0,10598677.0,1382.67
Hungary,1976,Urban,17321.0,10598677.0,1382.67
Hungary,1976,Rural,9289.0,10598677.0,1382.67
Hungary,1975,Total,25981.0,10540525.0,1199.78
Hungary,1975,Urban,16535.0,10540525.0,1199.78
Hungary,1975,Rural,9026.0,10540525.0,1199.78
Hungary,1974,Total,24506.0,10478720.0,1058.45
Hungary,1974,Urban,15310.0,10478720.0,1058.45
Hungary,1974,Rural,8705.0,10478720.0,1058.45
Hungary,1973,Total,25341.0,10432055.0,970.1
Hungary,1973,Urban,16264.0,10432055.0,970.1
Hungary,1973,Rural,8636.0,10432055.0,970.1
Hungary,1972,Total,24181.0,10398489.0,785.94
Hungary,1972,Urban,15280.0,10398489.0,785.94
Hungary,1972,Rural,8479.0,10398489.0,785.94
Hungary,1971,Total,23552.0,10367537.0,672.11
Hungary,1971,Urban,14934.0,10367537.0,672.11
Hungary,1971,Rural,8191.0,10367537.0,672.11
Hungary,1970,Total,22835.0,10337910.0,619.36
Hungary,1970,Urban,14438.0,10337910.0,619.36
Hungary,1970,Rural,8141.0,10337910.0,619.36
Hungary,1969,Total,21848.0,10298723.0,
Hungary,1969,Urban,13889.0,10298723.0,
Hungary,1969,Rural,7763.0,10298723.0,
Hungary,1968,Total,21255.0,10255815.0,
Hungary,1968,Urban,13298.0,10255815.0,
Hungary,1968,Rural,7753.0,10255815.0,
Hungary,1967,Total,21070.0,10216604.0,
Hungary,1966,Total,20623.0,10178653.0,
Hungary,1965,Total,20352.0,10147935.0,
Hungary,1964,Total,19688.0,10119835.0,
Hungary,1963,Total,18354.0,10087947.0,
Hungary,1962,Total,17397.0,10061734.0,
Hungary,1961,Total,17461.0,10029321.0,
Hungary,1960,Total,16564.0,9983967.0,
Hungary,1959,Total,21894.0,,
Hungary,1958,Total,14900.0,,
Hungary,1957,Total,17818.0,,
Hungary,1956,Total,12456.0,,
Hungary,1955,Total,15989.0,,
Hungary,1954,Total,12144.0,,
Hungary,1953,Total,9021.0,,
Hungary,1952,Total,13514.0,,
Hungary,1951,Total,11262.0,,
Hungary,1950,Total,11263.0,,
Hungary,1949,Total,12556.0,,
Hungary,1948,Total,11058.0,,
Iceland,2020,Total,688.0,366463.0,58815.36
Iceland,2019,Total,719.0,360563.0,68412.2
Iceland,2018,Total,664.0,352721.0,74404.73
Iceland,2017,Total,690.0,343400.0,71961.53
Iceland,2016,Total,643.0,335439.0,61944.35
Iceland,2015,Total,630.0,330815.0,52912.49
Iceland,2014,Total,604.0,327386.0,54533.77
Iceland,2013,Total,587.0,323764.0,49765.02
Iceland,2012,Total,611.0,320716.0,45957.86
Iceland,2011,Total,516.0,319014.0,47672.9
Iceland,2011,Urban,504.0,319014.0,47672.9
Iceland,2011,Rural,4.0,319014.0,47672.9
Iceland,2010,Total,571.0,318041.0,43197.41
Iceland,2010,Urban,533.0,318041.0,43197.41
Iceland,2010,Rural,30.0,318041.0,43197.41
Iceland,2009,Total,559.0,318499.0,41262.28
Iceland,2009,Urban,529.0,318499.0,41262.28
Iceland,2009,Rural,24.0,318499.0,41262.28
Iceland,2008,Total,549.0,317414.0,56889.41
Iceland,2007,Total,515.0,311566.0,69431.77
Iceland,2006,Total,498.0,303782.0,57438.48
Iceland,2006,Urban,493.0,303782.0,57438.48
Iceland,2006,Rural,23.0,303782.0,57438.48
Iceland,2005,Total,560.0,296734.0,56738.47
Iceland,2005,Urban,531.0,296734.0,56738.47
Iceland,2005,Rural,32.0,296734.0,56738.47
Iceland,2004,Total,552.0,292074.0,47288.49
Iceland,2004,Urban,524.0,292074.0,47288.49
Iceland,2004,Rural,36.0,292074.0,47288.49
Iceland,2003,Total,531.0,289521.0,39438.57
Iceland,2003,Urban,508.0,289521.0,39438.57
Iceland,2003,Rural,23.0,289521.0,39438.57
Iceland,2002,Total,524.0,287523.0,32378.26
Iceland,2002,Urban,504.0,287523.0,32378.26
Iceland,2002,Rural,25.0,287523.0,32378.26
Iceland,2001,Total,551.0,284968.0,28870.09
Iceland,2001,Urban,522.0,284968.0,28870.09
Iceland,2001,Rural,29.0,284968.0,28870.09
Iceland,2000,Total,545.0,281205.0,32067.09
Iceland,2000,Urban,519.0,281205.0,32067.09
Iceland,2000,Rural,26.0,281205.0,32067.09
Iceland,1999,Total,473.0,277381.0,32353.05
Iceland,1999,Urban,440.0,277381.0,32353.05
Iceland,1999,Rural,33.0,277381.0,32353.05
Iceland,1998,Total,484.0,274047.0,31003.11
Iceland,1998,Urban,463.0,274047.0,31003.11
Iceland,1998,Rural,21.0,274047.0,31003.11
Iceland,1997,Total,514.0,271128.0,27895.73
Iceland,1997,Urban,480.0,271128.0,27895.73
Iceland,1997,Rural,32.0,271128.0,27895.73
Iceland,1996,Total,530.0,268916.0,27592.2
